id,카드번호,1개당 판매금액,product_code,purchase_time,seller_name,총판매금액,total_purchaseea,고객ID,사업자등록번호
1520,401-4344-4672,75000,리빙,2024-10-27,모던홈,150000,2,kwonhayul345,116-81-50968
1521,440-9325-8184,400000,패션,2024-10-27,노스페이스,1200000,3,leejian567,137-86-46087
1522,338-3064-9348,400000,패션,2024-10-27,노스페이스,800000,2,leeseoyeon234,110-81-27101
1523,589-3176-5724,28000,식품,2024-10-28,도드람양돈협동조합,28000,1,limyuna890,124-81-00998
1524,552-1199-3545,26000,식품,2024-10-28,롯데칠성음료,52000,2,nohjunhyuk012,120-81-79834
1525,832-8847-7656,51600,식품,2024-10-28,(주)동원엔터프라이즈,51600,1,ohsiwoo234,101-81-90181
1526,857-7882-7770,43900,식품,2024-10-29,농협,43900,1,parkdoyun345,214-81-07770
1527,247-2596-5623,239000,패션,2024-10-29,나이스,478000,2,parkyejun678,290-85-00804
1528,354-2077-6032,39600,식품,2024-10-29,농심,79200,2,sonminseo901,211-81-30457
1529,834-2467-5017,26000,식품,2024-10-29,롯데칠성음료,52000,2,yoondoyun012,118-81-03914
1530,996-1567-2673,134000,공구,2024-10-29,Bosch,268000,2,yoonhajun789,119-85-45180
1531,118-8816-4816,69000,리빙,2024-10-29,모던홈,207000,3,choihaeun456,101-81-90181
1532,499-3145-1794,14400,식품,2024-10-29,팔도,14400,1,choiseowoo789,314-81-70874
1533,496-8313-4846,13800,도서,2024-10-30,열린책들,41400,3,hwangseoah123,118-81-03914
1534,393-8890-6519,14900,식품,2024-10-30,(주)해맑음푸드,29800,2,junghajin890,106-81-54897
1535,989-4024-3564,118300,패션,2024-10-30,디스이즈네버댓,354900,3,jungjiho567,314-81-70874
1536,897-7580-1220,115000,패션,2024-10-30,나이스,345000,3,kangjia901,101-81-90181
1537,604-1325-7579,934410,공구,2024-10-30,Bosch,1868820,2,kangsoyul678,119-85-45180
1538,326-6430-8907,75000,리빙,2024-10-30,모던홈,75000,1,kimminjun123,106-81-23810
1539,667-9801-5998,69000,리빙,2024-10-30,모던홈,69000,1,kimtaewoo456,101-81-90181
1540,401-4344-4672,39600,식품,2024-10-30,농심,39600,1,kwonhayul345,101-81-90181
1541,440-9325-8184,13800,도서,2024-10-30,열린책들,13800,1,leejian567,106-81-54897
1542,338-3064-9348,26000,식품,2024-10-30,롯데칠성음료,78000,3,leeseoyeon234,135-81-89784
1543,589-3176-5724,43900,식품,2024-10-31,농협,87800,2,limyuna890,308-81-03161
1544,552-1199-3545,13800,도서,2024-10-31,열린책들,13800,1,nohjunhyuk012,106-81-54897
1545,832-8847-7656,120000,리빙,2024-10-31,모던홈,360000,3,ohsiwoo234,137-86-46087
1546,857-7882-7770,139000,패션,2024-10-31,아디오스,278000,2,parkdoyun345,315-81-01744
1547,247-2596-5623,120000,리빙,2024-10-31,모던홈,240000,2,parkyejun678,314-81-70874
1548,354-2077-6032,13800,도서,2024-10-31,열린책들,27600,2,sonminseo901,110-81-27101
1549,834-2467-5017,4900000,패션,2024-10-31,아구찜,14700000,3,yoondoyun012,314-81-70874
1550,996-1567-2673,39600,식품,2024-10-31,농심,79200,2,yoonhajun789,118-81-03914
1551,118-8816-4816,43900,식품,2024-11-09,농협,131700,3,choihaeun456,126-82-04416
1552,499-3145-1794,150000,리빙,2024-11-05,모던홈,150000,1,choiseowoo789,101-81-90181
1553,496-8313-4846,28000,식품,2024-11-15,(주)해맑음푸드,56000,2,hwangseoah123,214-21-07412
1554,393-8890-6519,7800,식품,2024-11-11,풀무원,15600,2,junghajin890,361-86-01005
1555,989-4024-3564,29000,도서,2024-11-24,길벗,29000,1,jungjiho567,314-81-70874
1556,897-7580-1220,31500,패션,2024-11-28,디스이즈네버댓,63000,2,kangjia901,110-81-27101
1557,604-1325-7579,800000,리빙,2024-11-08,모던홈,1600000,2,kangsoyul678,110-81-27101
1558,326-6430-8907,400000,패션,2024-11-24,노스페이스,400000,1,kimminjun123,105-81-69021
1559,667-9801-5998,700000,리빙,2024-11-07,모던홈,1400000,2,kimtaewoo456,105-81-69021
1560,401-4344-4672,39500,식품,2024-11-14,(주)횡성명품한우유통사업단,79000,2,kwonhayul345,105-81-69021
1561,440-9325-8184,21000,도서,2024-11-03,길벗,42000,2,leejian567,314-81-70874
1562,338-3064-9348,39500,식품,2024-11-09,(주)횡성명품한우유통사업단,79000,2,leeseoyeon234,315-81-01744
1563,589-3176-5724,199000,공구,2024-11-12,Bosch,597000,3,limyuna890,101-81-90181
1564,552-1199-3545,22000,도서,2024-11-19,열린책들,22000,1,nohjunhyuk012,137-86-46087
1565,832-8847-7656,62300,패션,2024-11-28,노스페이스,62300,1,ohsiwoo234,105-81-69021
1566,857-7882-7770,22000,도서,2024-11-21,열린책들,66000,3,parkdoyun345,361-86-01005
1567,247-2596-5623,600000,전자기기,2024-11-29,위니아,1200000,2,parkyejun678,106-81-54897
1568,354-2077-6032,13800,도서,2024-11-23,열린책들,13800,1,sonminseo901,105-81-69021
1569,834-2467-5017,185780,공구,2024-11-26,Bosch,185780,1,yoondoyun012,120-81-79834
1570,996-1567-2673,28000,식품,2024-11-19,(주)해맑음푸드,28000,1,yoonhajun789,141-03-86047
1571,118-8816-4816,150000,리빙,2024-11-06,모던홈,150000,1,choihaeun456,110-81-27101
1572,499-3145-1794,69000,리빙,2024-11-11,모던홈,69000,1,choiseowoo789,214-86-79828
1573,496-8313-4846,700000,전자기기,2024-11-04,삼성전자,700000,1,hwangseoah123,110-81-27101
1574,393-8890-6519,199000,공구,2024-11-28,Bosch,398000,2,junghajin890,314-81-70874
1575,989-4024-3564,39500,식품,2024-11-02,(주)횡성명품한우유통사업단,118500,3,jungjiho567,308-81-03161
1576,897-7580-1220,45000,리빙,2024-11-23,모던홈,45000,1,kangjia901,361-86-01005
1577,604-1325-7579,51600,식품,2024-11-24,(주)동원엔터프라이즈,103200,2,kangsoyul678,120-81-79834
1578,326-6430-8907,14400,식품,2024-11-19,팔도,28800,2,kimminjun123,119-85-45180
1579,667-9801-5998,39500,식품,2024-11-10,(주)횡성명품한우유통사업단,39500,1,kimtaewoo456,116-81-50968
1580,401-4344-4672,1100000,리빙,2024-11-09,모던홈,1100000,1,kwonhayul345,106-81-54897
1581,440-9325-8184,118300,패션,2024-11-08,디스이즈네버댓,118300,1,leejian567,314-81-70874
1582,338-3064-9348,200000,패션,2024-11-01,아디오스,600000,3,leeseoyeon234,106-81-54897
1583,589-3176-5724,28000,식품,2024-11-05,도드람양돈협동조합,28000,1,limyuna890,214-21-07412
1584,552-1199-3545,28000,식품,2024-11-03,도드람양돈협동조합,84000,3,nohjunhyuk012,308-81-03161
1585,832-8847-7656,28000,식품,2024-11-15,도드람양돈협동조합,84000,3,ohsiwoo234,119-85-45180
1586,857-7882-7770,120000,리빙,2024-11-01,모던홈,120000,1,parkdoyun345,211-81-30457
1587,247-2596-5623,150000,리빙,2024-11-22,모던홈,150000,1,parkyejun678,118-81-03914
1588,354-2077-6032,28000,식품,2024-11-11,(주)해맑음푸드,28000,1,sonminseo901,106-81-54897
1589,834-2467-5017,51600,식품,2024-11-04,(주)동원엔터프라이즈,51600,1,yoondoyun012,116-81-50968
1590,996-1567-2673,150000,리빙,2024-11-29,모던홈,300000,2,yoonhajun789,105-81-69021
1591,118-8816-4816,350000,전자기기,2024-11-29,삼성전자,350000,1,choihaeun456,361-86-01005
1592,499-3145-1794,43900,식품,2024-11-16,농협,131700,3,choiseowoo789,105-81-69021
1593,496-8313-4846,28000,식품,2024-11-25,(주)해맑음푸드,28000,1,hwangseoah123,106-81-54897
1594,393-8890-6519,22000,도서,2024-11-24,열린책들,66000,3,junghajin890,361-86-01005
1595,989-4024-3564,69000,리빙,2024-11-02,모던홈,207000,3,jungjiho567,314-81-70874
1596,897-7580-1220,14900,식품,2024-11-27,(주)해맑음푸드,29800,2,kangjia901,141-03-86047
1597,604-1325-7579,134000,공구,2024-11-04,Bosch,268000,2,kangsoyul678,110-81-27101
1598,326-6430-8907,28000,식품,2024-11-11,도드람양돈협동조합,28000,1,kimminjun123,101-81-90181
1599,667-9801-5998,239000,패션,2024-11-25,나이스,239000,1,kimtaewoo456,105-81-69021
1600,401-4344-4672,300000,전자기기,2024-11-19,위니아,600000,2,kwonhayul345,315-81-01744
1601,440-9325-8184,28000,식품,2024-11-12,도드람양돈협동조합,28000,1,leejian567,211-81-30457
1602,338-3064-9348,139000,패션,2024-11-16,아디오스,278000,2,leeseoyeon234,105-81-69021
1603,589-3176-5724,934410,공구,2024-11-04,Bosch,2803230,3,limyuna890,106-81-54897
1604,552-1199-3545,2690000,전자기기,2024-11-15,LG전자,2690000,1,nohjunhyuk012,141-03-86047
1605,832-8847-7656,98270,공구,2024-11-17,Bosch,98270,1,ohsiwoo234,106-81-54897
1606,857-7882-7770,13800,도서,2024-11-04,열린책들,41400,3,parkdoyun345,105-81-69021
1607,247-2596-5623,240000,전자기기,2024-11-09,캐리어,240000,1,parkyejun678,101-81-90181
1608,354-2077-6032,350000,전자기기,2024-11-18,삼성전자,700000,2,sonminseo901,124-81-00998
1609,834-2467-5017,29000,도서,2024-11-27,길벗,87000,3,yoondoyun012,120-81-79834
1610,996-1567-2673,69000,리빙,2024-11-22,모던홈,207000,3,yoonhajun789,137-86-46087
1611,118-8816-4816,1610000,패션,2024-11-16,아구찜,1610000,1,choihaeun456,110-81-27101
1612,499-3145-1794,29800,도서,2024-11-22,길벗,29800,1,choiseowoo789,105-81-69021
1613,496-8313-4846,39500,식품,2024-11-28,(주)횡성명품한우유통사업단,118500,3,hwangseoah123,105-81-69021
1614,393-8890-6519,28000,식품,2024-11-06,(주)해맑음푸드,56000,2,junghajin890,110-81-27101
1615,989-4024-3564,7800,식품,2024-11-03,풀무원,7800,1,jungjiho567,120-81-79834
1616,897-7580-1220,115000,패션,2024-11-30,나이스,115000,1,kangjia901,126-82-04416
1617,604-1325-7579,7800,식품,2024-11-28,풀무원,23400,3,kangsoyul678,101-81-90181
1618,326-6430-8907,400000,패션,2024-11-10,노스페이스,1200000,3,kimminjun123,106-81-54897
1619,667-9801-5998,14900,식품,2024-11-17,(주)해맑음푸드,44700,3,kimtaewoo456,124-81-00998
1620,401-4344-4672,13800,도서,2024-11-04,열린책들,27600,2,kwonhayul345,211-81-30457
1621,440-9325-8184,800000,리빙,2024-11-22,모던홈,800000,1,leejian567,361-86-01005
1622,338-3064-9348,21000,도서,2024-11-12,길벗,63000,3,leeseoyeon234,118-81-03914
1623,589-3176-5724,150000,리빙,2024-11-03,모던홈,450000,3,limyuna890,214-81-07770
1624,552-1199-3545,13800,도서,2024-11-23,열린책들,41400,3,nohjunhyuk012,105-81-69021
1625,832-8847-7656,22000,도서,2024-11-12,열린책들,22000,1,ohsiwoo234,361-86-01005
1626,857-7882-7770,120000,리빙,2024-11-28,모던홈,240000,2,parkdoyun345,101-81-90181
1627,247-2596-5623,12800,도서,2024-11-28,열린책들,12800,1,parkyejun678,105-81-69021
1628,354-2077-6032,39600,식품,2024-11-12,농심,39600,1,sonminseo901,105-81-69021
1629,834-2467-5017,199000,공구,2024-11-26,Bosch,398000,2,yoondoyun012,211-81-30457
1630,996-1567-2673,22000,도서,2024-11-21,열린책들,44000,2,yoonhajun789,126-82-04416
1631,118-8816-4816,21000,도서,2024-11-19,길벗,42000,2,choihaeun456,314-81-70874
1632,499-3145-1794,120000,리빙,2024-11-06,모던홈,360000,3,choiseowoo789,106-81-23810
1633,496-8313-4846,45000,리빙,2024-11-29,모던홈,135000,3,hwangseoah123,211-81-30457
1634,393-8890-6519,39600,식품,2024-11-28,농심,79200,2,junghajin890,141-03-86047
1635,989-4024-3564,22000,도서,2024-11-28,열린책들,44000,2,jungjiho567,211-81-30457
1636,897-7580-1220,7800,식품,2024-11-12,풀무원,15600,2,kangjia901,110-81-27101
1637,604-1325-7579,240000,전자기기,2024-11-08,캐리어,720000,3,kangsoyul678,106-81-54897
1638,326-6430-8907,43900,식품,2024-11-01,농협,131700,3,kimminjun123,106-81-54897
1639,667-9801-5998,239000,패션,2024-11-25,나이스,478000,2,kimtaewoo456,314-81-70874
1640,401-4344-4672,150000,리빙,2024-11-03,모던홈,150000,1,kwonhayul345,116-81-50968
1641,440-9325-8184,69000,리빙,2024-11-16,모던홈,69000,1,leejian567,137-86-46087
1642,338-3064-9348,120000,리빙,2024-11-18,모던홈,120000,1,leeseoyeon234,110-81-27101
1643,589-3176-5724,120000,리빙,2024-11-24,모던홈,240000,2,limyuna890,124-81-00998
1644,552-1199-3545,200000,패션,2024-11-10,아디오스,400000,2,nohjunhyuk012,120-81-79834
1645,832-8847-7656,800000,리빙,2024-11-04,모던홈,800000,1,ohsiwoo234,101-81-90181
1646,857-7882-7770,150000,리빙,2024-11-14,모던홈,450000,3,parkdoyun345,214-81-07770
1647,247-2596-5623,21000,도서,2024-11-02,길벗,42000,2,parkyejun678,290-85-00804
1648,354-2077-6032,115000,패션,2024-11-03,나이스,115000,1,sonminseo901,211-81-30457
1649,834-2467-5017,139000,패션,2024-11-25,아디오스,139000,1,yoondoyun012,118-81-03914
1650,996-1567-2673,150000,리빙,2024-11-07,모던홈,150000,1,yoonhajun789,119-85-45180
1651,118-8816-4816,4900000,패션,2024-11-13,아구찜,4900000,1,choihaeun456,101-81-90181
1652,499-3145-1794,45000,리빙,2024-11-13,모던홈,90000,2,choiseowoo789,314-81-70874
1653,496-8313-4846,22000,도서,2024-11-25,열린책들,66000,3,hwangseoah123,118-81-03914
1654,393-8890-6519,14400,식품,2024-11-20,팔도,43200,3,junghajin890,106-81-54897
1655,989-4024-3564,24000,도서,2024-11-13,길벗,72000,3,jungjiho567,314-81-70874
1656,897-7580-1220,150000,리빙,2024-11-24,모던홈,450000,3,kangjia901,101-81-90181
1657,604-1325-7579,21000,도서,2024-11-12,길벗,63000,3,kangsoyul678,119-85-45180
1658,326-6430-8907,239000,패션,2024-11-18,나이스,717000,3,kimminjun123,106-81-23810
1659,667-9801-5998,1100000,리빙,2024-11-17,모던홈,2200000,2,kimtaewoo456,101-81-90181
1660,401-4344-4672,7800,식품,2024-11-15,풀무원,15600,2,kwonhayul345,101-81-90181
1661,440-9325-8184,45000,리빙,2024-11-04,모던홈,135000,3,leejian567,106-81-54897
1662,338-3064-9348,29000,도서,2024-11-20,길벗,58000,2,leeseoyeon234,135-81-89784
1663,589-3176-5724,199000,공구,2024-11-15,Bosch,597000,3,limyuna890,308-81-03161
1664,552-1199-3545,2690000,전자기기,2024-11-13,LG전자,8070000,3,nohjunhyuk012,106-81-54897
1665,832-8847-7656,120000,리빙,2024-11-13,모던홈,360000,3,ohsiwoo234,137-86-46087
1666,857-7882-7770,1610000,패션,2024-11-04,아구찜,3220000,2,parkdoyun345,315-81-01744
1667,247-2596-5623,39600,식품,2024-11-08,농심,79200,2,parkyejun678,314-81-70874
1668,354-2077-6032,98270,공구,2024-11-04,Bosch,294810,3,sonminseo901,110-81-27101
1669,834-2467-5017,43900,식품,2024-11-15,농협,43900,1,yoondoyun012,314-81-70874
1670,996-1567-2673,14400,식품,2024-11-07,팔도,28800,2,yoonhajun789,118-81-03914
1671,118-8816-4816,22000,도서,2024-11-18,열린책들,44000,2,choihaeun456,126-82-04416
1672,499-3145-1794,115000,패션,2024-11-25,나이스,115000,1,choiseowoo789,101-81-90181
1673,496-8313-4846,134000,공구,2024-11-08,Bosch,268000,2,hwangseoah123,214-21-07412
1674,393-8890-6519,28000,식품,2024-11-04,(주)해맑음푸드,28000,1,junghajin890,361-86-01005
1675,989-4024-3564,300000,전자기기,2024-11-04,위니아,900000,3,jungjiho567,314-81-70874
1676,897-7580-1220,51600,식품,2024-11-10,(주)동원엔터프라이즈,154800,3,kangjia901,110-81-27101
1677,604-1325-7579,28000,식품,2024-11-16,도드람양돈협동조합,56000,2,kangsoyul678,110-81-27101
1678,326-6430-8907,17700,도서,2024-11-23,길벗,53100,3,kimminjun123,105-81-69021
1679,667-9801-5998,194200,공구,2024-11-22,Bosch,194200,1,kimtaewoo456,105-81-69021
1680,401-4344-4672,185780,공구,2024-11-11,Bosch,557340,3,kwonhayul345,105-81-69021
1681,440-9325-8184,118300,패션,2024-11-30,디스이즈네버댓,236600,2,leejian567,314-81-70874
1682,338-3064-9348,39600,식품,2024-11-24,농심,39600,1,leeseoyeon234,315-81-01744
1683,589-3176-5724,69000,리빙,2024-11-27,모던홈,207000,3,limyuna890,101-81-90181
1684,552-1199-3545,150000,리빙,2024-11-25,모던홈,300000,2,nohjunhyuk012,137-86-46087
1685,832-8847-7656,39500,식품,2024-11-24,(주)횡성명품한우유통사업단,79000,2,ohsiwoo234,105-81-69021
1686,857-7882-7770,14400,식품,2024-11-15,팔도,14400,1,parkdoyun345,361-86-01005
1687,247-2596-5623,14400,식품,2024-11-26,팔도,43200,3,parkyejun678,106-81-54897
1688,354-2077-6032,200000,패션,2024-11-24,아디오스,600000,3,sonminseo901,105-81-69021
1689,834-2467-5017,21000,도서,2024-11-24,길벗,42000,2,yoondoyun012,120-81-79834
1690,996-1567-2673,26000,식품,2024-11-06,롯데칠성음료,78000,3,yoonhajun789,141-03-86047
1691,118-8816-4816,7800,식품,2024-11-25,풀무원,23400,3,choihaeun456,110-81-27101
1692,499-3145-1794,62300,패션,2024-11-02,노스페이스,186900,3,choiseowoo789,214-86-79828
1693,496-8313-4846,2690000,전자기기,2024-11-23,LG전자,2690000,1,hwangseoah123,110-81-27101
1694,393-8890-6519,800000,리빙,2024-11-23,모던홈,2400000,3,junghajin890,314-81-70874
1695,989-4024-3564,45000,리빙,2024-11-10,모던홈,90000,2,jungjiho567,308-81-03161
1696,897-7580-1220,13800,도서,2024-11-02,열린책들,27600,2,kangjia901,361-86-01005
1697,604-1325-7579,45000,리빙,2024-11-21,모던홈,135000,3,kangsoyul678,120-81-79834
1698,326-6430-8907,21000,도서,2024-11-18,길벗,21000,1,kimminjun123,119-85-45180
1699,667-9801-5998,13800,도서,2024-11-12,열린책들,41400,3,kimtaewoo456,116-81-50968
1700,401-4344-4672,52030,공구,2024-11-03,Bosch,156090,3,kwonhayul345,106-81-54897
1701,440-9325-8184,14900,식품,2024-11-19,(주)해맑음푸드,29800,2,leejian567,314-81-70874
1702,338-3064-9348,14900,식품,2024-11-21,(주)해맑음푸드,29800,2,leeseoyeon234,106-81-54897
1703,589-3176-5724,29800,도서,2024-11-25,길벗,59600,2,limyuna890,214-21-07412
1704,552-1199-3545,24000,도서,2024-11-13,길벗,24000,1,nohjunhyuk012,308-81-03161
1705,832-8847-7656,31500,패션,2024-11-19,디스이즈네버댓,31500,1,ohsiwoo234,119-85-45180
1706,857-7882-7770,134000,공구,2024-11-11,Bosch,402000,3,parkdoyun345,211-81-30457
1707,247-2596-5623,14900,식품,2024-11-17,(주)해맑음푸드,29800,2,parkyejun678,118-81-03914
1708,354-2077-6032,14900,식품,2024-11-29,(주)해맑음푸드,14900,1,sonminseo901,106-81-54897
1709,834-2467-5017,648000,전자기기,2024-11-02,엠지텍,648000,1,yoondoyun012,116-81-50968
1710,996-1567-2673,134000,공구,2024-11-06,Bosch,134000,1,yoonhajun789,105-81-69021
1711,118-8816-4816,13800,도서,2024-11-07,열린책들,41400,3,choihaeun456,361-86-01005
1712,499-3145-1794,7800,식품,2024-11-23,풀무원,7800,1,choiseowoo789,105-81-69021
1713,496-8313-4846,29800,도서,2024-11-09,길벗,29800,1,hwangseoah123,106-81-54897
1714,393-8890-6519,118300,패션,2024-11-25,디스이즈네버댓,236600,2,junghajin890,361-86-01005
1715,989-4024-3564,17700,도서,2024-11-11,길벗,53100,3,jungjiho567,314-81-70874
1716,897-7580-1220,239000,패션,2024-11-11,나이스,717000,3,kangjia901,141-03-86047
1717,604-1325-7579,800000,리빙,2024-11-20,모던홈,2400000,3,kangsoyul678,110-81-27101
1718,326-6430-8907,1610000,패션,2024-11-17,아구찜,4830000,3,kimminjun123,101-81-90181
1719,667-9801-5998,150000,리빙,2024-11-09,모던홈,450000,3,kimtaewoo456,105-81-69021
1720,401-4344-4672,239000,패션,2024-11-06,나이스,478000,2,kwonhayul345,315-81-01744
1721,440-9325-8184,800000,리빙,2024-11-17,모던홈,800000,1,leejian567,211-81-30457
1722,338-3064-9348,934410,공구,2024-11-26,Bosch,934410,1,leeseoyeon234,105-81-69021
1723,589-3176-5724,239000,패션,2024-11-28,나이스,478000,2,limyuna890,106-81-54897
1724,552-1199-3545,118300,패션,2024-11-27,디스이즈네버댓,118300,1,nohjunhyuk012,141-03-86047
1725,832-8847-7656,36000,공구,2024-11-09,Bosch,108000,3,ohsiwoo234,106-81-54897
1726,857-7882-7770,700000,전자기기,2024-11-12,삼성전자,2100000,3,parkdoyun345,105-81-69021
1727,247-2596-5623,51600,식품,2024-11-21,(주)동원엔터프라이즈,51600,1,parkyejun678,101-81-90181
1728,354-2077-6032,4900000,패션,2024-11-20,아구찜,9800000,2,sonminseo901,124-81-00998
1729,834-2467-5017,239000,패션,2024-11-07,나이스,239000,1,yoondoyun012,120-81-79834
1730,996-1567-2673,75000,리빙,2024-11-16,모던홈,75000,1,yoonhajun789,137-86-46087
1731,118-8816-4816,51600,식품,2024-11-02,(주)동원엔터프라이즈,154800,3,choihaeun456,110-81-27101
1732,499-3145-1794,115000,패션,2024-11-16,나이스,345000,3,choiseowoo789,105-81-69021
1733,496-8313-4846,12800,도서,2024-11-25,열린책들,12800,1,hwangseoah123,105-81-69021
1734,393-8890-6519,26000,식품,2024-11-08,롯데칠성음료,26000,1,junghajin890,110-81-27101
1735,989-4024-3564,200000,패션,2024-11-20,아디오스,200000,1,jungjiho567,120-81-79834
1736,897-7580-1220,700000,리빙,2024-11-15,모던홈,1400000,2,kangjia901,126-82-04416
1737,604-1325-7579,43900,식품,2024-11-19,농협,87800,2,kangsoyul678,101-81-90181
1738,326-6430-8907,400000,패션,2024-11-21,노스페이스,1200000,3,kimminjun123,106-81-54897
1739,667-9801-5998,700000,전자기기,2024-11-07,삼성전자,1400000,2,kimtaewoo456,124-81-00998
1740,401-4344-4672,700000,리빙,2024-11-20,모던홈,1400000,2,kwonhayul345,211-81-30457
1741,440-9325-8184,134000,공구,2024-11-16,Bosch,134000,1,leejian567,361-86-01005
1742,338-3064-9348,139000,패션,2024-11-21,아디오스,417000,3,leeseoyeon234,118-81-03914
1743,589-3176-5724,150000,리빙,2024-11-09,모던홈,300000,2,limyuna890,214-81-07770
1744,552-1199-3545,28000,식품,2024-11-20,(주)해맑음푸드,56000,2,nohjunhyuk012,105-81-69021
1745,832-8847-7656,128400,공구,2024-11-15,Bosch,385200,3,ohsiwoo234,361-86-01005
1746,857-7882-7770,4900000,패션,2024-11-02,아구찜,4900000,1,parkdoyun345,101-81-90181
1747,247-2596-5623,194200,공구,2024-11-09,Bosch,194200,1,parkyejun678,105-81-69021
1748,354-2077-6032,700000,리빙,2024-11-12,모던홈,700000,1,sonminseo901,105-81-69021
1749,834-2467-5017,75000,리빙,2024-11-02,모던홈,225000,3,yoondoyun012,211-81-30457
1750,996-1567-2673,4900000,패션,2024-11-21,아구찜,4900000,1,yoonhajun789,126-82-04416
1751,118-8816-4816,150000,리빙,2024-12-01,모던홈,150000,1,choihaeun456,314-81-70874
1752,499-3145-1794,14900,식품,2024-12-01,(주)해맑음푸드,29800,2,choiseowoo789,106-81-23810
1753,496-8313-4846,28000,식품,2024-12-01,도드람양돈협동조합,84000,3,hwangseoah123,211-81-30457
1754,393-8890-6519,14400,식품,2024-12-01,팔도,14400,1,junghajin890,141-03-86047
1755,989-4024-3564,7800,식품,2024-12-01,풀무원,23400,3,jungjiho567,211-81-30457
1756,897-7580-1220,7800,식품,2024-12-01,풀무원,7800,1,kangjia901,110-81-27101
1757,604-1325-7579,958000,전자기기,2024-12-02,삼성전자,2874000,3,kangsoyul678,106-81-54897
1758,326-6430-8907,22000,도서,2024-12-02,열린책들,44000,2,kimminjun123,106-81-54897
1759,667-9801-5998,648000,전자기기,2024-12-02,엠지텍,1296000,2,kimtaewoo456,314-81-70874
1760,401-4344-4672,185780,공구,2024-12-02,Bosch,557340,3,kwonhayul345,116-81-50968
1761,440-9325-8184,600000,전자기기,2024-12-02,위니아,1800000,3,leejian567,137-86-46087
1762,338-3064-9348,43900,식품,2024-12-02,농협,87800,2,leeseoyeon234,110-81-27101
1763,589-3176-5724,12800,도서,2024-12-02,열린책들,38400,3,limyuna890,124-81-00998
1764,552-1199-3545,43900,식품,2024-12-02,농협,43900,1,nohjunhyuk012,120-81-79834
1765,832-8847-7656,17700,도서,2024-12-02,길벗,35400,2,ohsiwoo234,101-81-90181
1766,857-7882-7770,7800,식품,2024-12-03,풀무원,23400,3,parkdoyun345,214-81-07770
1767,247-2596-5623,39600,식품,2024-12-03,농심,118800,3,parkyejun678,290-85-00804
1768,354-2077-6032,194200,공구,2024-12-03,Bosch,582600,3,sonminseo901,211-81-30457
1769,834-2467-5017,45000,리빙,2024-12-03,모던홈,135000,3,yoondoyun012,118-81-03914
1770,996-1567-2673,39500,식품,2024-12-03,(주)횡성명품한우유통사업단,118500,3,yoonhajun789,119-85-45180
1771,118-8816-4816,200000,패션,2024-12-04,아디오스,400000,2,choihaeun456,101-81-90181
1772,499-3145-1794,17700,도서,2024-12-04,길벗,35400,2,choiseowoo789,314-81-70874
1773,496-8313-4846,62300,패션,2024-12-04,노스페이스,186900,3,hwangseoah123,118-81-03914
1774,393-8890-6519,52030,공구,2024-12-04,Bosch,52030,1,junghajin890,106-81-54897
1775,989-4024-3564,14900,식품,2024-12-04,(주)해맑음푸드,44700,3,jungjiho567,314-81-70874
1776,897-7580-1220,28000,식품,2024-12-04,도드람양돈협동조합,84000,3,kangjia901,101-81-90181
1777,604-1325-7579,1610000,패션,2024-12-04,아구찜,4830000,3,kangsoyul678,119-85-45180
1778,326-6430-8907,700000,전자기기,2024-12-04,삼성전자,1400000,2,kimminjun123,106-81-23810
1779,667-9801-5998,139000,패션,2024-12-04,아디오스,278000,2,kimtaewoo456,101-81-90181
1780,401-4344-4672,28000,식품,2024-12-05,도드람양돈협동조합,84000,3,kwonhayul345,101-81-90181
1781,440-9325-8184,36000,공구,2024-12-05,Bosch,72000,2,leejian567,106-81-54897
1782,338-3064-9348,31500,패션,2024-12-05,디스이즈네버댓,31500,1,leeseoyeon234,135-81-89784
1783,589-3176-5724,13800,도서,2024-12-06,열린책들,13800,1,limyuna890,308-81-03161
1784,552-1199-3545,28000,식품,2024-12-06,도드람양돈협동조합,56000,2,nohjunhyuk012,106-81-54897
1785,832-8847-7656,62300,패션,2024-12-06,노스페이스,186900,3,ohsiwoo234,137-86-46087
1786,857-7882-7770,28000,식품,2024-12-07,(주)해맑음푸드,84000,3,parkdoyun345,315-81-01744
1787,247-2596-5623,36000,공구,2024-12-07,Bosch,108000,3,parkyejun678,314-81-70874
1788,354-2077-6032,14400,식품,2024-12-07,팔도,28800,2,sonminseo901,110-81-27101
1789,834-2467-5017,24000,도서,2024-12-07,길벗,24000,1,yoondoyun012,314-81-70874
1790,996-1567-2673,28000,식품,2024-12-07,도드람양돈협동조합,56000,2,yoonhajun789,118-81-03914
1791,118-8816-4816,134000,공구,2024-12-07,Bosch,268000,2,choihaeun456,126-82-04416
1792,499-3145-1794,1100000,리빙,2024-12-07,모던홈,2200000,2,choiseowoo789,101-81-90181
1793,496-8313-4846,419000,전자기기,2024-12-08,알파스캔,838000,2,hwangseoah123,214-21-07412
1794,393-8890-6519,400000,패션,2024-12-08,노스페이스,800000,2,junghajin890,361-86-01005
1795,989-4024-3564,43900,식품,2024-12-08,농협,87800,2,jungjiho567,314-81-70874
1796,897-7580-1220,7800,식품,2024-12-08,풀무원,15600,2,kangjia901,110-81-27101
1797,604-1325-7579,36000,공구,2024-12-08,Bosch,36000,1,kangsoyul678,110-81-27101
